"user_id","visited_home","viewed_products","added_to_cart","started_checkout","completed_purchase"
"user_1806",1,1,0,0,0
"user_1807",0,0,0,0,0
"user_1808",1,0,0,0,0
"user_1809",0,0,0,0,0
"user_1810",1,0,0,0,0
"user_1811",1,0,0,0,0
"user_1812",1,0,0,0,0
"user_1813",1,0,0,0,0
"user_1814",1,0,0,0,0
"user_1815",1,0,0,0,0
"user_1816",1,0,0,0,0
"user_1817",1,0,0,0,0
"user_1818",1,1,0,0,0
"user_1819",1,1,0,0,0
"user_1820",1,0,0,0,0
"user_1821",0,1,0,0,0
"user_1822",1,0,0,0,0
"user_1823",1,0,0,0,0
"user_1824",0,1,0,0,0
"user_1825",1,1,0,0,0
"user_1826",0,0,0,0,0
"user_1827",1,0,0,0,0
"user_1828",0,1,0,0,0
"user_1829",1,0,0,0,0
"user_1830",1,0,0,0,0
"user_1831",0,0,0,0,0
"user_1832",1,0,0,0,0
"user_1833",0,0,0,0,0
"user_1834",1,0,0,0,0
"user_1835",1,1,1,0,0
"user_1836",1,1,0,0,0
"user_1837",1,0,0,0,0
"user_1838",1,0,0,0,0
"user_1839",0,0,0,0,0
"user_1840",1,0,0,0,0
"user_1841",1,0,0,0,0
"user_1842",1,0,0,0,0
"user_1843",1,0,0,0,0
"user_1844",1,0,0,0,0
"user_1845",1,0,0,0,0
"user_1846",1,0,0,0,0
"user_1847",1,0,0,0,0
"user_1848",1,0,0,0,0
"user_1849",1,0,0,0,0
"user_1850",1,0,0,0,0
"user_1851",0,1,0,0,0
"user_1852",0,0,0,0,0
"user_1853",1,0,0,0,0
"user_1854",1,1,0,0,0
"user_1855",1,1,0,0,0
"user_1856",1,0,0,0,0
"user_1857",0,0,0,0,0
"user_1858",1,0,0,0,0
"user_1859",1,1,1,0,0
"user_1860",0,0,0,0,0
"user_1861",1,1,1,0,0
"user_1862",1,0,0,0,0
"user_1863",1,0,0,0,0
"user_1864",0,0,0,0,0
"user_1865",1,0,0,0,0
"user_1866",1,0,0,0,0
"user_1867",1,0,0,0,0
"user_1868",0,1,0,0,0
"user_1869",1,0,0,0,0
"user_1870",1,0,0,0,0
"user_1871",1,0,0,0,0
"user_1872",0,0,0,0,0
"user_1873",1,0,0,0,0
"user_1874",1,0,0,0,0
"user_1875",1,1,0,0,0
"user_1876",0,0,0,0,0
"user_1877",1,0,0,0,0
"user_1878",1,0,0,0,0
"user_1879",0,0,0,0,0
"user_1880",1,0,0,0,0
"user_1881",0,0,0,0,0
"user_1882",1,0,0,0,0
"user_1883",1,0,0,0,0
"user_1884",1,1,1,1,1
"user_1885",1,0,0,0,0
"user_1886",1,0,0,0,0
"user_1887",1,0,0,0,0
"user_1888",1,0,0,0,0
"user_1889",1,0,0,0,0
"user_1890",1,0,0,0,0
"user_1891",1,0,0,0,0
"user_1892",0,0,0,0,0
"user_1893",1,0,0,0,0
"user_1894",1,0,0,0,0
"user_1895",0,1,0,0,0
"user_1896",1,1,0,0,0
"user_1897",1,0,0,0,0
"user_1898",0,0,0,0,0
"user_1899",1,0,0,0,0
"user_1900",1,0,0,0,0
"user_1901",1,0,0,0,0
"user_1902",1,0,0,0,0
"user_1903",1,0,0,0,0
"user_1904",0,0,0,0,0
"user_1905",1,0,0,0,0
"user_1906",1,0,0,0,0
"user_1907",1,1,0,0,0
"user_1908",1,0,0,0,0
"user_1909",1,1,0,0,0
"user_1910",1,0,0,0,0
"user_1911",1,0,0,0,0
"user_1912",1,1,0,0,0
"user_1913",1,0,0,0,0
"user_1914",1,0,0,0,0
"user_1915",1,1,1,0,0
"user_1916",1,1,1,1,1
"user_1917",1,0,0,0,0
"user_1918",1,1,0,0,0
"user_1919",0,1,0,0,0
"user_1920",1,0,0,0,0
"user_1921",1,0,0,0,0
"user_1922",1,1,1,0,0
"user_1923",0,1,0,0,0
"user_1924",1,0,0,0,0
"user_1925",1,0,0,0,0
"user_1926",1,0,0,0,0
"user_1927",1,1,1,1,0
"user_1928",1,1,0,0,0
"user_1929",1,0,0,0,0
"user_1930",0,1,0,0,0
"user_1931",1,1,0,0,0
"user_1932",1,0,0,0,0
"user_1933",1,0,0,0,0
"user_1934",1,0,0,0,0
"user_1935",1,0,0,0,0
"user_1936",1,0,0,0,0
"user_1937",1,1,0,0,0
"user_1938",0,0,0,0,0
"user_1939",1,0,0,0,0
"user_1940",1,0,0,0,0
"user_1941",1,0,0,0,0
"user_1942",1,0,0,0,0
"user_1943",1,0,0,0,0
"user_1944",1,0,0,0,0
"user_1945",1,0,0,0,0
"user_1946",0,0,0,0,0
"user_1947",1,1,0,0,0
"user_1948",1,1,0,0,0
"user_1949",0,0,0,0,0
"user_1950",1,0,0,0,0
"user_1951",1,0,0,0,0
"user_1952",1,0,0,0,0
"user_1953",1,1,1,0,0
"user_1954",1,0,0,0,0
"user_1955",1,0,0,0,0
"user_1956",1,0,0,0,0
"user_1957",1,0,0,0,0
"user_1958",1,0,0,0,0
"user_1959",1,1,1,0,0
"user_1960",1,0,0,0,0
"user_1961",0,0,0,0,0
"user_1962",1,0,0,0,0
"user_1963",1,0,0,0,0
"user_1964",1,0,0,0,0
"user_1965",1,0,0,0,0
"user_1966",1,0,0,0,0
"user_1967",1,0,0,0,0
"user_1968",1,0,0,0,0
"user_1969",0,0,0,0,0
"user_1970",1,0,0,0,0
"user_1971",1,0,0,0,0
"user_1972",0,0,0,0,0
"user_1973",1,0,0,0,0
"user_1974",1,0,0,0,0
"user_1975",1,0,0,0,0
"user_1976",1,0,0,0,0
"user_1977",1,1,0,0,0
"user_1978",1,1,0,0,0
"user_1979",0,0,0,0,0
"user_1980",1,1,0,0,0
"user_1981",1,0,0,0,0
"user_1982",1,1,0,0,0
"user_1983",1,0,0,0,0
"user_1984",1,0,0,0,0
"user_1985",1,1,0,0,0
"user_1986",1,0,0,0,0
"user_1987",1,0,0,0,0
"user_1988",1,0,0,0,0
"user_1989",1,0,0,0,0
"user_1990",1,0,0,0,0
"user_1991",1,0,0,0,0
"user_1992",1,0,0,0,0
"user_1993",0,0,0,0,0
"user_1994",1,1,0,0,0
"user_1995",1,0,0,0,0
"user_1996",0,0,0,0,0
"user_1997",1,0,0,0,0
"user_1998",1,0,0,0,0
"user_1999",1,0,0,0,0
"user_2000",1,1,1,1,1
"user_2001",1,1,0,0,0
"user_2002",1,1,0,0,0
"user_2003",1,0,0,0,0
"user_2004",1,0,0,0,0
"user_2005",1,0,0,0,0
"user_2006",1,0,0,0,0
"user_2007",1,0,0,0,0
"user_2008",1,0,0,0,0
"user_2009",1,0,0,0,0
"user_2010",1,1,0,0,0
"user_2011",0,0,0,0,0
"user_2012",1,1,0,0,0
"user_2013",1,1,0,0,0
"user_2014",1,1,0,0,0
"user_2015",0,0,0,0,0
"user_2016",1,0,0,0,0
"user_2017",1,0,0,0,0
"user_2018",1,0,0,0,0
"user_2019",1,1,0,0,0
"user_2020",1,0,0,0,0
"user_2021",0,0,0,0,0
"user_2022",1,1,0,0,0
"user_2023",0,0,0,0,0
"user_2024",1,0,0,0,0
"user_2025",1,0,0,0,0
"user_2026",1,1,1,0,0
"user_2027",1,0,0,0,0
"user_2028",1,1,0,0,0
"user_2029",1,0,0,0,0
"user_2030",1,0,0,0,0
"user_2031",1,0,0,0,0
"user_2032",1,0,0,0,0
"user_2033",1,1,0,0,0
"user_2034",1,0,0,0,0
"user_2035",1,1,0,0,0
"user_2036",1,1,0,0,0
"user_2037",1,0,0,0,0
"user_2038",0,1,0,0,0
"user_2039",0,1,1,1,0
"user_2040",1,0,0,0,0
"user_2041",1,0,0,0,0
"user_2042",1,0,0,0,0
"user_2043",1,1,1,1,1
"user_2044",1,0,0,0,0
"user_2045",0,0,0,0,0
"user_2046",0,0,0,0,0
"user_2047",0,0,0,0,0
"user_2048",1,0,0,0,0
"user_2049",1,0,0,0,0
"user_2050",1,0,0,0,0
"user_2051",1,0,0,0,0
"user_2052",1,1,0,0,0
"user_2053",0,1,1,0,0
"user_2054",1,0,0,0,0
"user_2055",0,0,0,0,0
"user_2056",1,0,0,0,0
"user_2057",1,0,0,0,0
"user_2058",1,0,0,0,0
"user_2059",1,1,1,0,0
"user_2060",1,0,0,0,0
"user_2061",1,1,0,0,0
"user_2062",0,0,0,0,0
"user_2063",1,0,0,0,0
"user_2064",0,1,0,0,0
"user_2065",1,0,0,0,0
"user_2066",1,0,0,0,0
"user_2067",1,0,0,0,0
"user_2068",1,1,0,0,0
"user_2069",0,0,0,0,0
"user_2070",0,0,0,0,0
"user_2071",1,0,0,0,0
"user_2072",0,0,0,0,0
"user_2073",1,0,0,0,0
"user_2074",1,1,0,0,0
"user_2075",1,1,0,0,0
"user_2076",1,0,0,0,0
"user_2077",1,0,0,0,0
"user_2078",1,1,0,0,0
"user_2079",0,1,0,0,0
"user_2080",1,0,0,0,0
"user_2081",1,0,0,0,0
"user_2082",1,0,0,0,0
"user_2083",1,1,0,0,0
"user_2084",1,1,0,0,0
"user_2085",1,0,0,0,0
"user_2086",1,0,0,0,0
"user_2087",1,0,0,0,0
"user_2088",0,0,0,0,0
"user_2089",1,1,0,0,0
"user_2090",1,0,0,0,0
"user_2091",1,1,1,1,0
"user_2092",1,0,0,0,0
"user_2093",1,1,0,0,0
"user_2094",1,0,0,0,0
"user_2095",1,0,0,0,0
"user_2096",1,0,0,0,0
"user_2097",0,1,1,1,1
"user_2098",1,0,0,0,0
"user_2099",1,0,0,0,0
"user_2100",1,0,0,0,0
"user_2101",1,1,1,0,0
"user_2102",1,1,1,0,0
"user_2103",1,1,1,1,1
"user_2104",0,1,1,1,0
"user_2105",1,0,0,0,0
"user_2106",1,0,0,0,0
"user_2107",1,0,0,0,0
"user_2108",1,0,0,0,0
"user_2109",0,0,0,0,0
"user_2110",0,1,0,0,0
"user_2111",1,0,0,0,0
"user_2112",1,0,0,0,0
"user_2113",1,1,0,0,0
"user_2114",1,1,0,0,0
"user_2115",1,0,0,0,0
"user_2116",1,0,0,0,0
"user_2117",1,0,0,0,0
"user_2118",1,0,0,0,0
"user_2119",1,1,1,0,0
"user_2120",0,0,0,0,0
"user_2121",0,0,0,0,0
"user_2122",1,0,0,0,0
"user_2123",1,0,0,0,0
"user_2124",1,0,0,0,0
"user_2125",0,0,0,0,0
"user_2126",1,0,0,0,0
"user_2127",0,0,0,0,0
"user_2128",1,0,0,0,0
"user_2129",1,1,0,0,0
"user_2130",0,0,0,0,0
"user_2131",1,0,0,0,0
"user_2132",1,0,0,0,0
"user_2133",1,0,0,0,0
"user_2134",1,1,0,0,0
"user_2135",1,1,0,0,0
"user_2136",1,0,0,0,0
"user_2137",1,1,0,0,0
"user_2138",0,0,0,0,0
"user_2139",0,1,0,0,0
"user_2140",1,0,0,0,0
"user_2141",1,0,0,0,0
"user_2142",1,0,0,0,0
"user_2143",1,0,0,0,0
"user_2144",1,1,1,0,0
"user_2145",1,0,0,0,0
"user_2146",1,0,0,0,0
"user_2147",1,0,0,0,0
"user_2148",1,1,0,0,0
"user_2149",1,0,0,0,0
"user_2150",1,0,0,0,0
"user_2151",1,1,0,0,0
"user_2152",0,1,0,0,0
"user_2153",1,0,0,0,0
"user_2154",1,0,0,0,0
"user_2155",1,0,0,0,0
"user_2156",1,0,0,0,0
"user_2157",1,0,0,0,0
"user_2158",0,0,0,0,0
"user_2159",1,1,1,0,0
"user_2160",1,0,0,0,0
"user_2161",0,0,0,0,0
"user_2162",1,0,0,0,0
"user_2163",1,0,0,0,0
"user_2164",1,1,1,0,0
"user_2165",1,1,1,1,1
"user_2166",0,0,0,0,0
"user_2167",1,0,0,0,0
"user_2168",0,0,0,0,0
"user_2169",1,1,0,0,0
"user_2170",1,0,0,0,0
"user_2171",1,0,0,0,0
"user_2172",1,0,0,0,0
"user_2173",1,0,0,0,0
"user_2174",1,0,0,0,0
"user_2175",0,0,0,0,0
"user_2176",1,1,1,1,1
"user_2177",1,0,0,0,0
"user_2178",0,0,0,0,0
"user_2179",1,0,0,0,0
"user_2180",1,0,0,0,0
"user_2181",0,0,0,0,0
"user_2182",1,0,0,0,0
"user_2183",1,0,0,0,0
"user_2184",1,0,0,0,0
"user_2185",1,1,0,0,0
"user_2186",1,0,0,0,0
"user_2187",0,0,0,0,0
"user_2188",1,0,0,0,0
"user_2189",1,0,0,0,0
"user_2190",1,0,0,0,0
"user_2191",1,1,0,0,0
"user_2192",1,0,0,0,0
"user_2193",1,1,0,0,0
"user_2194",0,1,1,1,0
"user_2195",0,0,0,0,0
"user_2196",1,0,0,0,0
"user_2197",1,1,0,0,0
"user_2198",1,0,0,0,0
"user_2199",1,0,0,0,0
"user_2200",1,0,0,0,0
"user_2201",0,0,0,0,0
"user_2202",1,0,0,0,0
"user_2203",1,1,1,0,0
"user_2204",1,1,0,0,0
"user_2205",1,1,0,0,0
"user_2206",1,0,0,0,0
"user_2207",1,0,0,0,0
"user_2208",1,0,0,0,0
"user_2209",1,1,0,0,0
"user_2210",1,0,0,0,0
"user_2211",1,1,0,0,0
"user_2212",1,1,1,0,0
"user_2213",1,0,0,0,0
"user_2214",1,0,0,0,0
"user_2215",1,0,0,0,0
"user_2216",1,0,0,0,0
"user_2217",1,1,1,1,1
"user_2218",1,1,1,0,0
"user_2219",1,0,0,0,0
"user_2220",1,0,0,0,0
"user_2221",1,0,0,0,0
"user_2222",1,0,0,0,0
"user_2223",0,0,0,0,0
"user_2224",1,1,0,0,0
"user_2225",0,0,0,0,0
"user_2226",1,0,0,0,0
"user_2227",1,0,0,0,0
"user_2228",1,0,0,0,0
"user_2229",0,0,0,0,0
"user_2230",1,0,0,0,0
"user_2231",1,0,0,0,0
"user_2232",0,1,1,0,0
"user_2233",1,1,0,0,0
"user_2234",1,0,0,0,0
"user_2235",1,1,1,1,1
"user_2236",1,1,0,0,0
"user_2237",0,1,0,0,0
"user_2238",1,1,0,0,0
"user_2239",1,0,0,0,0
"user_2240",0,0,0,0,0
"user_2241",1,0,0,0,0
"user_2242",1,1,0,0,0
"user_2243",1,0,0,0,0
"user_2244",0,0,0,0,0
"user_2245",0,0,0,0,0
"user_2246",0,0,0,0,0
"user_2247",1,1,0,0,0
"user_2248",1,0,0,0,0
"user_2249",1,1,0,0,0
"user_2250",1,0,0,0,0
"user_2251",0,0,0,0,0
"user_2252",0,1,0,0,0
"user_2253",1,1,1,0,0
"user_2254",1,1,1,0,0
"user_2255",1,0,0,0,0
"user_2256",1,1,0,0,0
"user_2257",1,1,1,0,0
"user_2258",1,0,0,0,0
"user_2259",1,0,0,0,0
"user_2260",0,1,0,0,0
"user_2261",1,0,0,0,0
"user_2262",0,0,0,0,0
"user_2263",1,0,0,0,0
"user_2264",1,0,0,0,0
"user_2265",1,0,0,0,0
"user_2266",1,0,0,0,0
"user_2267",1,1,0,0,0
"user_2268",0,0,0,0,0
"user_2269",1,0,0,0,0
"user_2270",1,0,0,0,0
"user_2271",1,0,0,0,0
"user_2272",1,0,0,0,0
"user_2273",1,0,0,0,0
"user_2274",1,0,0,0,0
"user_2275",0,1,0,0,0
"user_2276",0,0,0,0,0
"user_2277",0,0,0,0,0
"user_2278",1,0,0,0,0
"user_2279",1,1,0,0,0
"user_2280",1,0,0,0,0
"user_2281",1,0,0,0,0
"user_2282",0,0,0,0,0
"user_2283",1,1,1,1,1
"user_2284",1,1,0,0,0
"user_2285",1,0,0,0,0
"user_2286",1,1,1,1,1
"user_2287",1,1,1,1,0
"user_2288",1,0,0,0,0
"user_2289",1,0,0,0,0
"user_2290",1,0,0,0,0
"user_2291",1,0,0,0,0
"user_2292",0,0,0,0,0
"user_2293",1,0,0,0,0
"user_2294",1,0,0,0,0
"user_2295",0,0,0,0,0
"user_2296",1,0,0,0,0
"user_2297",1,1,0,0,0
"user_2298",0,0,0,0,0
"user_2299",1,0,0,0,0
"user_2300",0,0,0,0,0
"user_2301",1,1,0,0,0
"user_2302",0,0,0,0,0
"user_2303",1,1,0,0,0
"user_2304",1,0,0,0,0
"user_2305",1,1,1,0,0
"user_2306",1,0,0,0,0
"user_2307",1,0,0,0,0
"user_2308",1,0,0,0,0
"user_2309",0,0,0,0,0
"user_2310",1,0,0,0,0
"user_2311",1,0,0,0,0
"user_2312",1,1,1,0,0
"user_2313",1,0,0,0,0
"user_2314",1,1,0,0,0
"user_2315",1,1,0,0,0
"user_2316",0,0,0,0,0
"user_2317",1,0,0,0,0
"user_2318",1,1,0,0,0
"user_2319",1,0,0,0,0
"user_2320",1,0,0,0,0
"user_2321",1,0,0,0,0
"user_2322",1,0,0,0,0
"user_2323",1,0,0,0,0
"user_2324",1,0,0,0,0
"user_2325",1,1,1,0,0
"user_2326",1,0,0,0,0
"user_2327",1,0,0,0,0
"user_2328",1,0,0,0,0
"user_2329",1,1,0,0,0
"user_2330",1,0,0,0,0
"user_2331",1,1,0,0,0
"user_2332",1,0,0,0,0
"user_2333",1,1,0,0,0
"user_2334",1,0,0,0,0
"user_2335",1,1,0,0,0
"user_2336",1,1,0,0,0
"user_2337",1,0,0,0,0
"user_2338",0,1,0,0,0
"user_2339",0,0,0,0,0
"user_2340",0,0,0,0,0
"user_2341",1,0,0,0,0
"user_2342",1,0,0,0,0
"user_2343",0,1,0,0,0
"user_2344",0,0,0,0,0
"user_2345",1,1,0,0,0
"user_2346",1,0,0,0,0
"user_2347",1,1,0,0,0
"user_2348",1,1,0,0,0
"user_2349",1,0,0,0,0
"user_2350",1,1,0,0,0
"user_2351",1,0,0,0,0
"user_2352",0,0,0,0,0
"user_2353",1,0,0,0,0
"user_2354",1,0,0,0,0
"user_2355",1,0,0,0,0
"user_2356",1,1,0,0,0
"user_2357",1,1,0,0,0
"user_2358",1,0,0,0,0
"user_2359",1,0,0,0,0
"user_2360",1,1,1,0,0
"user_2361",1,0,0,0,0
"user_2362",1,0,0,0,0
"user_2363",1,0,0,0,0
"user_2364",0,0,0,0,0
"user_2365",1,0,0,0,0
"user_2366",1,0,0,0,0
"user_2367",1,0,0,0,0
"user_2368",1,0,0,0,0
"user_2369",1,0,0,0,0
"user_2370",1,0,0,0,0
"user_2371",0,1,1,0,0
"user_2372",1,0,0,0,0
"user_2373",1,0,0,0,0
"user_2374",1,1,0,0,0
"user_2375",1,0,0,0,0
"user_2376",1,0,0,0,0
"user_2377",0,0,0,0,0
"user_2378",1,0,0,0,0
"user_2379",1,0,0,0,0
"user_2380",0,0,0,0,0
"user_2381",1,0,0,0,0
"user_2382",1,1,0,0,0
"user_2383",0,0,0,0,0
"user_2384",1,0,0,0,0
"user_2385",0,1,1,0,0
"user_2386",1,0,0,0,0
"user_2387",1,0,0,0,0
"user_2388",1,1,0,0,0
"user_2389",1,0,0,0,0
"user_2390",1,1,1,1,0
"user_2391",1,0,0,0,0
"user_2392",1,1,1,1,1
"user_2393",1,0,0,0,0
"user_2394",1,0,0,0,0
"user_2395",0,0,0,0,0
"user_2396",0,1,1,0,0
"user_2397",1,0,0,0,0
"user_2398",1,1,1,1,1
"user_2399",1,0,0,0,0
"user_2400",0,0,0,0,0
"user_2401",1,0,0,0,0
"user_2402",1,0,0,0,0
"user_2403",1,0,0,0,0
"user_2404",0,0,0,0,0
"user_2405",0,1,0,0,0
"user_2406",1,0,0,0,0
"user_2407",1,0,0,0,0
"user_2408",1,0,0,0,0
"user_2409",1,0,0,0,0
"user_2410",1,0,0,0,0
"user_2411",0,1,0,0,0
"user_2412",1,0,0,0,0
"user_2413",1,0,0,0,0
"user_2414",1,0,0,0,0
"user_2415",0,0,0,0,0
"user_2416",1,1,0,0,0
"user_2417",1,0,0,0,0
"user_2418",1,0,0,0,0
"user_2419",1,1,1,1,0
"user_2420",1,0,0,0,0
"user_2421",1,1,1,0,0
"user_2422",0,0,0,0,0
"user_2423",1,0,0,0,0
"user_2424",1,0,0,0,0
"user_2425",1,0,0,0,0
"user_2426",1,1,0,0,0
"user_2427",1,1,1,1,1
"user_2428",0,0,0,0,0
"user_2429",1,0,0,0,0
"user_2430",1,1,0,0,0
"user_2431",1,0,0,0,0
"user_2432",1,0,0,0,0
"user_2433",1,0,0,0,0
"user_2434",1,0,0,0,0
"user_2435",1,1,0,0,0
"user_2436",1,0,0,0,0
"user_2437",1,0,0,0,0
"user_2438",1,1,0,0,0
"user_2439",1,0,0,0,0
"user_2440",1,0,0,0,0
"user_2441",1,0,0,0,0
"user_2442",1,1,1,1,1
"user_2443",1,0,0,0,0
"user_2444",1,1,0,0,0
"user_2445",1,1,1,0,0
"user_2446",0,0,0,0,0
"user_2447",1,0,0,0,0
"user_2448",1,0,0,0,0
"user_2449",1,1,0,0,0
"user_2450",1,0,0,0,0
"user_2451",0,0,0,0,0
"user_2452",1,1,0,0,0
"user_2453",1,0,0,0,0
"user_2454",1,1,0,0,0
"user_2455",0,0,0,0,0
"user_2456",0,0,0,0,0
"user_2457",1,0,0,0,0
"user_2458",1,1,0,0,0
"user_2459",1,0,0,0,0
"user_2460",1,0,0,0,0
"user_2461",1,0,0,0,0
"user_2462",1,1,0,0,0
"user_2463",0,0,0,0,0
"user_2464",1,0,0,0,0
"user_2465",1,0,0,0,0
"user_2466",1,0,0,0,0
"user_2467",1,0,0,0,0
"user_2468",1,0,0,0,0
"user_2469",1,0,0,0,0
"user_2470",1,0,0,0,0
"user_2471",1,0,0,0,0
"user_2472",1,1,0,0,0
"user_2473",1,0,0,0,0
"user_2474",1,0,0,0,0
"user_2475",1,0,0,0,0
"user_2476",1,1,0,0,0
"user_2477",1,0,0,0,0
"user_2478",1,1,0,0,0
"user_2479",0,0,0,0,0
"user_2480",1,1,0,0,0
"user_2481",1,0,0,0,0
"user_2482",1,1,0,0,0
"user_2483",1,0,0,0,0
"user_2484",1,0,0,0,0
"user_2485",0,0,0,0,0
"user_2486",1,1,0,0,0
"user_2487",1,0,0,0,0
"user_2488",1,0,0,0,0
"user_2489",1,0,0,0,0
"user_2490",1,0,0,0,0
"user_2491",1,0,0,0,0
"user_2492",1,1,0,0,0
"user_2493",1,1,0,0,0
"user_2494",0,0,0,0,0
"user_2495",1,0,0,0,0
"user_2496",0,0,0,0,0
"user_2497",0,0,0,0,0
"user_2498",1,0,0,0,0
"user_2499",1,1,0,0,0
"user_2500",1,1,1,1,1
"user_2501",0,0,0,0,0
"user_2502",1,1,0,0,0
"user_2503",1,1,0,0,0
"user_2504",1,0,0,0,0
"user_2505",1,1,0,0,0
"user_2506",1,1,0,0,0
"user_2507",1,0,0,0,0
"user_2508",1,0,0,0,0
"user_2509",0,0,0,0,0
"user_2510",1,0,0,0,0
"user_2511",1,0,0,0,0
"user_2512",1,1,0,0,0
"user_2513",1,1,1,1,0
"user_2514",1,0,0,0,0
"user_2515",1,0,0,0,0
"user_2516",1,0,0,0,0
"user_2517",1,0,0,0,0
"user_2518",1,1,0,0,0
"user_2519",1,0,0,0,0
"user_2520",1,0,0,0,0
"user_2521",1,0,0,0,0
"user_2522",1,1,0,0,0
"user_2523",1,0,0,0,0
"user_2524",1,0,0,0,0
"user_2525",1,0,0,0,0
"user_2526",0,0,0,0,0
"user_2527",1,0,0,0,0
"user_2528",1,1,0,0,0
"user_2529",1,0,0,0,0
"user_2530",0,0,0,0,0
"user_2531",0,0,0,0,0
"user_2532",1,1,0,0,0
"user_2533",1,0,0,0,0
"user_2534",1,1,0,0,0
"user_2535",0,1,0,0,0
"user_2536",1,0,0,0,0
"user_2537",1,0,0,0,0
"user_2538",1,0,0,0,0
"user_2539",0,0,0,0,0
"user_2540",0,0,0,0,0
"user_2541",0,0,0,0,0
"user_2542",1,0,0,0,0
"user_2543",1,0,0,0,0
"user_2544",1,1,1,0,0
"user_2545",1,0,0,0,0
"user_2546",0,0,0,0,0
"user_2547",1,0,0,0,0
"user_2548",0,0,0,0,0
"user_2549",1,1,0,0,0
"user_2550",1,1,0,0,0
"user_2551",1,0,0,0,0
"user_2552",1,0,0,0,0
"user_2553",1,0,0,0,0
"user_2554",1,1,0,0,0
"user_2555",0,0,0,0,0
"user_2556",1,0,0,0,0
"user_2557",1,0,0,0,0
"user_2558",1,1,1,0,0
"user_2559",1,0,0,0,0
"user_2560",1,0,0,0,0
"user_2561",1,0,0,0,0
"user_2562",0,0,0,0,0
"user_2563",1,0,0,0,0
"user_2564",1,0,0,0,0
"user_2565",1,0,0,0,0
"user_2566",0,0,0,0,0
"user_2567",1,1,0,0,0
"user_2568",1,0,0,0,0
"user_2569",1,0,0,0,0
"user_2570",0,1,0,0,0
"user_2571",1,0,0,0,0
"user_2572",1,0,0,0,0
"user_2573",1,1,0,0,0
"user_2574",1,0,0,0,0
"user_2575",1,0,0,0,0
"user_2576",1,0,0,0,0
"user_2577",1,0,0,0,0
"user_2578",1,0,0,0,0
"user_2579",1,1,0,0,0
"user_2580",1,0,0,0,0
"user_2581",1,0,0,0,0
"user_2582",1,1,1,1,1
"user_2583",0,0,0,0,0
"user_2584",1,0,0,0,0
"user_2585",1,0,0,0,0
"user_2586",1,0,0,0,0
"user_2587",0,0,0,0,0
"user_2588",0,1,0,0,0
"user_2589",1,0,0,0,0
"user_2590",1,0,0,0,0
"user_2591",1,0,0,0,0
"user_2592",1,1,1,1,0
"user_2593",1,0,0,0,0
"user_2594",1,1,0,0,0
"user_2595",1,1,0,0,0
"user_2596",0,0,0,0,0
"user_2597",1,0,0,0,0
"user_2598",1,1,1,1,1
"user_2599",0,0,0,0,0
"user_2600",1,0,0,0,0
"user_2601",1,1,0,0,0
"user_2602",1,0,0,0,0
"user_2603",1,1,0,0,0
"user_2604",0,1,0,0,0
"user_2605",1,1,1,1,0
"user_2606",1,0,0,0,0
"user_2607",1,0,0,0,0
"user_2608",1,0,0,0,0
"user_2609",1,0,0,0,0
"user_2610",1,1,0,0,0
"user_2611",1,1,0,0,0
"user_2612",1,0,0,0,0
"user_2613",1,0,0,0,0
"user_2614",1,0,0,0,0
"user_2615",1,0,0,0,0
"user_2616",1,0,0,0,0
"user_2617",1,1,1,0,0
"user_2618",1,1,0,0,0
"user_2619",1,1,1,1,0
"user_2620",0,1,0,0,0
"user_2621",0,0,0,0,0
"user_2622",1,1,0,0,0
"user_2623",1,0,0,0,0
"user_2624",1,0,0,0,0
"user_2625",1,1,0,0,0
"user_2626",1,0,0,0,0
"user_2627",1,0,0,0,0
"user_2628",1,1,1,0,0
"user_2629",1,0,0,0,0
"user_2630",1,1,0,0,0
"user_2631",1,0,0,0,0
"user_2632",1,1,0,0,0
"user_2633",1,1,1,1,0
"user_2634",1,1,0,0,0
"user_2635",1,0,0,0,0
"user_2636",1,1,1,0,0
"user_2637",0,0,0,0,0
"user_2638",1,0,0,0,0
"user_2639",1,0,0,0,0
"user_2640",1,0,0,0,0
"user_2641",1,1,0,0,0
"user_2642",0,0,0,0,0
"user_2643",1,0,0,0,0
"user_2644",1,1,1,1,1
"user_2645",0,1,0,0,0
"user_2646",1,1,0,0,0
"user_2647",0,0,0,0,0
"user_2648",1,0,0,0,0
"user_2649",1,0,0,0,0
"user_2650",1,1,1,1,1
"user_2651",0,1,0,0,0
"user_2652",0,1,1,1,0
"user_2653",0,0,0,0,0
"user_2654",1,0,0,0,0
"user_2655",1,1,0,0,0
"user_2656",1,0,0,0,0
"user_2657",1,1,0,0,0
"user_2658",1,0,0,0,0
"user_2659",1,0,0,0,0
"user_2660",1,0,0,0,0
"user_2661",1,1,1,0,0
"user_2662",1,0,0,0,0
"user_2663",1,0,0,0,0
"user_2664",1,0,0,0,0
"user_2665",1,0,0,0,0
"user_2666",1,1,0,0,0
"user_2667",1,0,0,0,0
"user_2668",1,0,0,0,0
"user_2669",1,0,0,0,0
"user_2670",1,0,0,0,0
"user_2671",1,0,0,0,0
"user_2672",1,0,0,0,0
"user_2673",1,1,0,0,0
"user_2674",1,0,0,0,0
"user_2675",1,0,0,0,0
"user_2676",1,0,0,0,0
"user_2677",1,1,1,1,0
