"user_id","session_id","landing_page","exit_page","pages_viewed","time_on_site","scroll_depth","conversion","page_sequence"
"user_527","session_1276","/about","/products",5,611,0.744593713758513,1,"/cart|/contact|/contact"
"user_528","session_1078","/products","/blog",6,1118,0.540987720713019,1,"/product-details|/home|/products|/faq|/faq|/checkout|/product-details|/checkout"
"user_529","session_1957","/home","/home",5,1154,0.918264056253247,0,"/blog|/product-details"
"user_530","session_1819","/blog","/home",4,221,0.940914053679444,0,"/home|/home|/home|/faq|/products|/products"
"user_531","session_1527","/home","/blog",13,912,0.529507997096516,0,"/cart|/contact"
"user_532","session_1835","/products","/products",5,114,0.4960786012467,0,"/product-details|/product-details|/faq|/products"
"user_533","session_1095","/products","/checkout",6,1194,0.636343167256564,1,"/faq|/products|/checkout|/home|/checkout|/cart|/blog|/blog"
"user_534","session_1406","/home","/blog",4,1720,0.735875580809079,0,"/product-details|/product-details|/checkout|/product-details|/product-details"
"user_535","session_1552","/home","/home",7,1723,0.978003855561838,1,"/cart|/products|/blog|/home|/home|/about|/blog"
"user_536","session_1379","/blog","/products",6,1641,0.51924898410216,0,"/contact|/home|/home|/contact|/products|/checkout|/faq"
"user_537","session_1342","/products","/cart",5,872,0.368238410865888,0,"/blog|/checkout|/faq|/cart|/checkout|/cart"
"user_538","session_1221","/products","/home",5,684,0.843806672655046,0,"/faq|/blog|/faq"
"user_539","session_1184","/products","/checkout",5,719,0.911484745517373,0,"/faq|/about"
"user_540","session_1161","/blog","/blog",8,1695,0.652645434578881,0,"/product-details|/about|/checkout"
"user_541","session_1504","/products","/blog",9,1245,0.344709558109753,1,"/contact|/checkout|/contact"
"user_542","session_1448","/products","/home",7,768,0.489709539408796,0,"/product-details|/contact|/faq|/faq|/checkout|/home|/home"
"user_543","session_1242","/home","/home",5,880,0.960741980187595,0,"/product-details|/faq|/products|/contact|/about|/product-details"
"user_544","session_1181","/products","/blog",7,1352,0.558370094536804,0,"/faq|/cart"
"user_545","session_1718","/products","/cart",6,1331,0.327363846311346,1,"/faq|/product-details"
"user_546","session_1812","/products","/blog",2,864,0.469301537214778,0,"/products|/faq"
"user_547","session_1918","/products","/checkout",7,758,0.286944270529784,1,"/checkout|/product-details|/faq"
"user_548","session_1930","/home","/home",7,742,0.553232854581438,1,"/blog|/checkout|/cart|/contact|/products|/home|/checkout"
"user_549","session_1414","/home","/home",5,1218,0.864993546856567,0,"/blog|/faq|/products"
"user_550","session_1407","/products","/home",2,1253,0.119882606901228,0,"/cart|/home|/contact|/products|/checkout"
"user_551","session_1991","/blog","/home",11,134,0.849439405882731,0,"/about|/checkout"
"user_552","session_1949","/home","/home",12,845,0.32973758096341,1,"/home|/checkout|/about|/blog"
"user_553","session_1273","/blog","/products",3,925,0.738484083348885,0,"/contact|/faq|/product-details|/faq|/home|/blog"
"user_554","session_1187","/products","/blog",6,308,0.697017443156801,0,"/about|/checkout|/products|/blog|/faq|/faq|/contact"
"user_555","session_1535","/about","/home",11,566,0.646881265146658,1,"/about|/checkout|/contact|/home|/about|/checkout|/about|/about"
"user_556","session_1171","/products","/products",3,384,0.655503818835132,0,"/faq|/checkout|/contact|/blog"
"user_557","session_1501","/products","/home",5,237,0.636000037495978,0,"/home|/home|/product-details|/cart|/cart|/about"
"user_558","session_1753","/home","/products",6,1537,0.709184915549122,0,"/home|/faq|/about"
"user_559","session_1601","/products","/home",9,631,0.98204403934069,0,"/about|/blog|/faq|/faq|/about|/checkout|/checkout|/contact"
"user_560","session_1136","/home","/checkout",6,139,0.853823923273012,0,"/checkout|/about|/home"
"user_561","session_1079","/products","/home",2,1172,0.168395910155959,0,"/blog|/cart|/product-details|/products|/home|/blog|/contact"
"user_562","session_1951","/about","/home",8,1382,0.575386983645149,1,"/home|/product-details|/faq"
"user_563","session_1670","/products","/blog",8,980,0.24578564746771,1,"/faq|/home|/product-details"
"user_564","session_1890","/products","/products",9,919,0.488525428785943,0,"/cart|/about|/products|/cart|/contact|/faq|/products|/cart"
"user_565","session_1295","/home","/blog",8,1368,0.190381474117748,0,"/about|/about|/product-details|/products|/checkout|/about|/about"
"user_566","session_1802","/home","/products",1,1598,0.195006995950826,0,"/products|/about|/product-details|/checkout|/blog|/checkout|/about"
"user_567","session_1505","/home","/home",3,1493,0.848496189061552,0,"/products|/about|/contact|/faq|/products|/product-details"
"user_568","session_1443","/home","/blog",8,917,0.958622467610985,0,"/blog|/faq"
"user_569","session_1284","/products","/blog",4,1439,0.462681738706306,0,"/blog|/product-details|/checkout|/blog|/blog|/contact|/checkout|/home"
"user_570","session_1595","/blog","/blog",2,371,0.431783962599002,0,"/home|/home|/checkout|/home"
"user_571","session_1087","/home","/products",6,690,0.503451879206114,0,"/faq|/about|/faq|/blog|/blog|/cart|/contact"
"user_572","session_1805","/blog","/blog",7,751,0.490377023257315,0,"/faq|/contact|/products|/blog|/about"
"user_573","session_1651","/products","/blog",9,193,0.966458631353453,0,"/products|/contact|/home|/blog|/faq"
"user_574","session_1138","/home","/cart",3,34,0.767199973575771,0,"/home|/product-details|/faq|/checkout|/cart|/home|/products"
"user_575","session_1365","/home","/products",4,720,0.353157099126838,0,"/products|/contact|/contact|/about|/product-details|/about|/products|/home"
"user_576","session_1803","/products","/products",5,311,0.541895869956352,0,"/blog|/contact|/cart|/products|/home|/home|/cart|/contact"
"user_577","session_1933","/home","/products",5,1586,0.980607549613342,0,"/about|/home|/contact|/home|/products|/about"
"user_578","session_1644","/blog","/checkout",6,1075,0.61071952979546,0,"/products|/cart|/blog|/contact"
"user_579","session_1754","/home","/blog",10,829,0.171417189156637,1,"/cart|/product-details|/cart|/cart|/blog|/checkout|/home|/cart"
"user_580","session_1336","/products","/home",12,973,0.153371204761788,0,"/blog|/product-details|/about|/home|/products"
"user_581","session_1739","/blog","/products",4,120,0.91559859260451,0,"/contact|/home|/product-details|/home|/blog|/home|/cart"
"user_582","session_1232","/home","/blog",5,1364,0.84177228899207,0,"/faq|/contact|/blog|/about"
"user_583","session_1334","/home","/products",8,1249,0.664028378645889,0,"/about|/checkout|/home|/products|/home|/faq"
"user_584","session_1987","/blog","/home",12,256,0.29250667267479,0,"/faq|/faq"
"user_585","session_1433","/home","/cart",7,1111,0.413907255977392,1,"/products|/contact|/blog|/cart|/about|/blog|/cart"
"user_586","session_1328","/home","/products",3,1180,0.227232774393633,0,"/product-details|/products|/blog|/home|/product-details|/contact|/home"
"user_587","session_1876","/products","/products",4,640,0.488250833027996,0,"/checkout|/product-details|/contact|/products|/blog|/contact"
"user_588","session_1470","/products","/cart",5,1249,0.796048311283812,0,"/checkout|/faq|/about|/home|/product-details|/faq"
"user_589","session_1264","/home","/products",4,1037,0.918739483039826,0,"/cart|/product-details|/faq|/cart"
"user_590","session_1779","/blog","/home",4,520,0.844080605404452,0,"/about|/product-details"
"user_591","session_1201","/products","/blog",8,1649,0.96021218711976,1,"/products|/product-details"
"user_592","session_1820","/home","/products",4,111,0.438833607523702,0,"/blog|/contact|/product-details|/home|/blog|/about|/products|/products"
"user_593","session_1729","/about","/checkout",6,1628,0.141965114278719,0,"/home|/checkout"
"user_594","session_1620","/home","/products",7,1477,0.360611938661896,0,"/cart|/about|/faq|/blog|/contact|/products|/home|/product-details"
"user_595","session_1815","/home","/home",9,604,0.999719334486872,0,"/blog|/contact"
"user_596","session_1707","/home","/blog",7,769,0.50387623317074,0,"/cart|/checkout|/cart|/blog"
"user_597","session_1065","/home","/home",5,923,0.995527427783236,0,"/faq|/products|/contact|/blog|/blog|/checkout|/contact"
"user_598","session_1507","/home","/products",2,1007,0.736705510132015,0,"/cart|/product-details|/faq|/product-details|/home|/contact|/about"
"user_599","session_1029","/home","/cart",3,159,0.369711764203385,0,"/home|/about|/blog"
"user_600","session_1823","/home","/products",4,595,0.917498817201704,0,"/home|/about|/products|/checkout"
"user_601","session_1206","/about","/products",8,443,0.526899758377112,0,"/faq|/home|/contact|/home|/contact|/blog"
"user_602","session_1124","/products","/products",3,203,0.833781667728908,0,"/contact|/home"
"user_603","session_1691","/home","/home",5,1761,0.328141025383957,0,"/products|/cart|/contact|/cart"
"user_604","session_1263","/blog","/blog",9,636,0.962287166016176,0,"/contact|/faq|/about|/product-details|/products|/checkout|/checkout"
"user_605","session_1228","/products","/products",6,1681,0.516656215651892,0,"/checkout|/blog|/cart|/about|/contact"
"user_606","session_1045","/products","/products",8,1464,0.217090620845556,0,"/cart|/blog"
"user_607","session_1332","/blog","/blog",10,755,0.793276625243016,0,"/contact|/contact|/products|/home|/product-details|/product-details|/contact|/products"
"user_608","session_1281","/products","/blog",7,1442,0.227855573687702,0,"/blog|/blog|/contact|/blog|/faq|/faq"
"user_609","session_1982","/home","/checkout",5,462,0.587046237569302,0,"/checkout|/contact|/checkout|/cart|/home|/contact|/checkout"
"user_610","session_1632","/home","/products",11,1408,0.691751231905073,1,"/product-details|/contact|/blog|/products|/cart|/product-details"
"user_611","session_1427","/about","/cart",10,182,0.618518473696895,0,"/contact|/blog|/product-details"
"user_612","session_1629","/home","/products",6,405,0.554492042749189,0,"/about|/blog|/about|/contact|/cart"
"user_613","session_1577","/blog","/home",4,1770,0.937363715027459,0,"/home|/contact|/blog|/cart|/about|/product-details|/product-details|/about"
"user_614","session_1268","/products","/products",7,110,0.303946525463834,1,"/checkout|/products"
"user_615","session_1969","/home","/products",8,996,0.112390117743053,0,"/checkout|/products|/faq"
"user_616","session_1327","/home","/products",4,1223,0.35017096020747,0,"/checkout|/products|/checkout"
"user_617","session_1271","/products","/products",6,519,0.38040090398863,0,"/product-details|/product-details|/blog"
"user_618","session_1746","/home","/checkout",11,903,0.910398461343721,0,"/products|/faq|/products|/checkout|/cart"
"user_619","session_1781","/products","/checkout",4,1551,0.601673063030466,1,"/checkout|/products|/faq"
"user_620","session_1167","/products","/blog",5,888,0.221464936831035,0,"/product-details|/blog|/home"
"user_621","session_1255","/products","/products",3,270,0.295105608738959,0,"/checkout|/home|/about|/about|/about"
"user_622","session_1807","/home","/home",5,591,0.176120263081975,0,"/faq|/contact|/products"
"user_623","session_1612","/products","/blog",6,1386,0.870082644931972,0,"/checkout|/blog|/products"
"user_624","session_1071","/home","/blog",5,110,0.152816901542246,0,"/checkout|/blog|/products"
"user_625","session_1260","/blog","/cart",6,1668,0.395179474796169,0,"/checkout|/blog|/checkout|/checkout|/products|/home|/contact"
"user_626","session_1530","/home","/products",12,1239,0.55017704507336,0,"/checkout|/about|/home|/checkout|/home"
"user_627","session_1623","/home","/cart",6,768,0.400506456522271,0,"/home|/home|/about|/home|/contact|/product-details|/about|/product-details"
"user_628","session_1451","/blog","/products",4,270,0.889350726525299,0,"/about|/faq|/cart"
"user_629","session_1636","/home","/cart",7,1670,0.894504233868793,0,"/cart|/products|/products|/blog"
"user_630","session_1734","/blog","/products",7,440,0.911001754901372,0,"/home|/about|/cart|/checkout|/checkout|/contact|/cart"
"user_631","session_1757","/products","/blog",5,1339,0.818148118699901,1,"/blog|/product-details|/product-details|/about|/contact"
"user_632","session_1798","/products","/home",5,44,0.911334044346586,0,"/blog|/faq|/contact|/products|/product-details"
"user_633","session_1841","/home","/products",5,470,0.496234918921255,1,"/home|/faq|/about"
"user_634","session_1872","/home","/checkout",8,1781,0.457652937318198,0,"/contact|/products"
"user_635","session_1927","/home","/blog",6,1299,0.434392888424918,0,"/product-details|/contact|/product-details|/product-details"
"user_636","session_1046","/products","/home",8,1184,0.575927715934813,0,"/faq|/home|/home|/product-details|/blog"
"user_637","session_1863","/products","/products",5,456,0.166406870703213,0,"/cart|/blog|/product-details"
"user_638","session_1558","/products","/home",4,184,0.745164791471325,0,"/home|/checkout|/about"
"user_639","session_1719","/products","/home",9,555,0.318531117239036,0,"/home|/cart"
"user_640","session_1098","/home","/blog",2,989,0.860049882135354,0,"/checkout|/product-details"
"user_641","session_1434","/home","/cart",6,1412,0.995786441164091,0,"/blog|/contact"
"user_642","session_1220","/home","/cart",10,511,0.194509522453882,0,"/product-details|/product-details"
"user_643","session_1566","/blog","/checkout",5,591,0.536569344205782,0,"/product-details|/about|/products|/product-details|/product-details|/contact|/blog"
"user_644","session_1679","/home","/home",11,1707,0.715326885436662,0,"/checkout|/home|/checkout"
"user_645","session_1324","/products","/home",2,898,0.837557245721109,1,"/about|/home|/home"
"user_646","session_1931","/products","/products",4,1752,0.789010829757899,1,"/products|/contact|/checkout|/cart|/contact|/contact|/checkout"
"user_647","session_1721","/about","/products",4,1527,0.484120195521973,0,"/product-details|/about|/about|/about|/home|/home"
"user_648","session_1877","/home","/products",10,1764,0.9423744171625,0,"/contact|/cart|/product-details|/product-details|/home"
"user_649","session_1275","/blog","/cart",11,232,0.756109807081521,0,"/product-details|/faq|/product-details|/checkout|/faq|/product-details|/cart"
"user_650","session_1687","/home","/blog",7,586,0.403584333905019,1,"/product-details|/checkout|/cart|/checkout|/home"
"user_651","session_1231","/home","/cart",5,1702,0.531077307509258,1,"/home|/products|/blog|/cart|/checkout"
"user_652","session_1197","/home","/products",5,1166,0.968952126428485,1,"/faq|/checkout|/faq"
"user_653","session_1831","/about","/blog",4,1764,0.922333546099253,0,"/home|/about|/home|/products|/products"
"user_654","session_1169","/products","/home",8,1750,0.305271232454106,0,"/product-details|/blog|/blog"
"user_655","session_1659","/about","/products",7,1323,0.376533554005437,0,"/contact|/home|/home|/product-details|/products|/home"
"user_656","session_1960","/home","/blog",6,724,0.412016684818082,0,"/checkout|/home|/about|/blog|/checkout"
"user_657","session_1341","/home","/home",7,1204,0.13934791048523,0,"/contact|/home|/cart|/product-details|/cart|/products|/blog"
"user_658","session_1911","/home","/cart",7,485,0.96726763965562,1,"/product-details|/cart"
"user_659","session_1320","/products","/cart",8,578,0.833998343488201,0,"/checkout|/home|/about|/products|/faq|/checkout|/product-details|/faq"
"user_660","session_1662","/products","/checkout",6,1518,0.707250536582433,0,"/contact|/blog|/blog|/about"
"user_661","session_1002","/products","/blog",5,1248,0.46543932617642,0,"/checkout|/product-details|/home"
"user_662","session_1274","/blog","/checkout",7,1402,0.339530843659304,0,"/checkout|/contact"
"user_663","session_1376","/products","/home",9,575,0.935489853820764,0,"/faq|/home"
"user_664","session_1639","/products","/blog",5,1166,0.429916223534383,0,"/products|/blog|/home|/checkout|/product-details|/checkout|/products"
"user_665","session_1681","/products","/blog",3,1116,0.594542900077067,0,"/contact|/checkout|/checkout|/product-details"
"user_666","session_1532","/home","/products",7,431,0.568942349310964,0,"/contact|/faq|/cart"
"user_667","session_1881","/home","/home",6,466,0.93429182190448,0,"/contact|/about"
"user_668","session_1638","/blog","/blog",9,1584,0.55156160639599,0,"/cart|/product-details|/blog|/checkout|/contact|/blog"
"user_669","session_1207","/products","/blog",4,1419,0.673224235023372,0,"/product-details|/contact|/blog|/blog|/product-details"
"user_670","session_1056","/about","/products",8,75,0.311455794773065,0,"/cart|/contact|/products|/product-details"
"user_671","session_1750","/about","/blog",7,1367,0.427181581943296,0,"/home|/cart|/about|/checkout|/checkout|/home|/product-details"
"user_672","session_1613","/blog","/cart",7,1619,0.90415181342978,1,"/blog|/faq|/contact|/checkout|/blog"
"user_673","session_1394","/products","/blog",6,1611,0.789361805608496,0,"/product-details|/about|/checkout|/blog|/blog|/product-details"
"user_674","session_1958","/home","/products",6,241,0.815898758498952,0,"/cart|/blog|/products|/product-details|/product-details|/contact"
"user_675","session_1503","/products","/blog",8,1758,0.390728336153552,0,"/products|/cart|/products"
"user_676","session_1647","/blog","/products",6,1641,0.183259759913199,0,"/faq|/cart"
"user_677","session_1068","/about","/products",11,488,0.958584231883287,0,"/contact|/blog|/products|/blog|/faq|/product-details|/faq|/product-details"
"user_678","session_1725","/about","/home",3,1603,0.505018380004913,0,"/contact|/about|/products|/contact|/home|/home|/contact"
"user_679","session_1419","/blog","/blog",6,1504,0.602442837320268,1,"/faq|/blog|/home|/about|/contact"
"user_680","session_1053","/home","/home",4,808,0.253861290984787,0,"/contact|/blog|/cart"
"user_681","session_1922","/home","/blog",5,166,0.119066983601078,0,"/home|/blog|/home|/blog|/contact"
"user_682","session_1230","/products","/cart",8,1563,0.290722077898681,0,"/blog|/cart|/contact"
"user_683","session_1333","/products","/blog",4,603,0.38656242697034,0,"/product-details|/faq|/home|/faq|/home|/cart|/products"
"user_684","session_1677","/home","/products",6,441,0.624329600855708,0,"/blog|/faq|/blog|/home|/faq|/product-details"
"user_685","session_1256","/about","/checkout",5,1495,0.146170520875603,0,"/blog|/products|/checkout|/home|/home"
"user_686","session_1742","/home","/products",5,1785,0.324870558688417,0,"/blog|/about|/contact"
"user_687","session_1318","/about","/products",6,437,0.113220819667913,0,"/faq|/blog"
"user_688","session_1940","/home","/cart",7,187,0.29662303684745,0,"/blog|/blog|/contact|/product-details|/blog|/checkout|/product-details|/cart"
"user_689","session_1640","/products","/blog",11,1154,0.571246335632168,0,"/faq|/cart|/product-details|/cart|/cart|/product-details"
"user_690","session_1745","/blog","/home",4,1546,0.396878807386383,0,"/blog|/contact|/about|/about"
"user_691","session_1678","/blog","/home",4,356,0.767316207522526,0,"/products|/faq|/products"
"user_692","session_1173","/products","/checkout",6,925,0.960001260298304,0,"/about|/blog|/cart|/blog|/product-details|/faq|/contact|/contact"
"user_693","session_1702","/home","/checkout",4,659,0.300880956905894,1,"/product-details|/home|/products|/about|/faq"
"user_694","session_1351","/blog","/products",4,1489,0.979194921907037,0,"/blog|/home|/product-details|/checkout|/about|/contact|/about"
"user_695","session_1873","/products","/home",5,886,0.182754999189638,0,"/product-details|/faq|/cart|/about|/contact|/cart|/checkout"
"user_696","session_1266","/blog","/products",5,440,0.76298135353718,0,"/product-details|/blog|/about|/faq|/about"
"user_697","session_1372","/home","/blog",7,508,0.346219156053849,0,"/contact|/cart"
"user_698","session_1172","/home","/home",7,1487,0.348814350226894,0,"/products|/home|/about|/product-details|/home|/blog"
"user_699","session_1298","/home","/blog",8,76,0.154456973657943,0,"/checkout|/faq"
"user_700","session_1778","/home","/checkout",5,748,0.305240113381296,1,"/blog|/checkout|/contact|/products|/products|/checkout|/cart|/about"
"user_701","session_1797","/blog","/home",4,1085,0.78307541992981,1,"/products|/product-details"
"user_702","session_1948","/about","/blog",6,966,0.410137682361528,0,"/products|/contact|/contact|/products|/contact|/checkout|/checkout|/blog"
"user_703","session_1017","/home","/cart",6,1238,0.745467640319839,0,"/products|/checkout|/product-details|/checkout|/blog|/blog|/faq|/home"
"user_704","session_1536","/about","/cart",7,929,0.282812965405174,0,"/checkout|/blog|/blog|/contact|/contact|/products|/cart|/contact"
"user_705","session_1487","/products","/blog",6,1011,0.149791176989675,0,"/cart|/checkout|/product-details|/faq"
"user_706","session_1227","/products","/blog",4,1519,0.754185443650931,0,"/home|/cart|/about|/faq"
"user_707","session_1897","/products","/blog",9,583,0.339662065077573,0,"/faq|/products|/contact|/contact"
"user_708","session_1312","/blog","/cart",12,94,0.397244249144569,0,"/blog|/contact|/product-details|/checkout"
"user_709","session_1790","/products","/blog",8,1474,0.867250029789284,0,"/home|/contact|/cart|/cart|/blog|/product-details"
"user_710","session_1444","/home","/home",8,1408,0.105025697988458,0,"/faq|/products|/cart|/product-details|/cart|/contact"
"user_711","session_1551","/about","/home",5,1551,0.489941507112235,0,"/about|/faq|/cart|/home|/checkout|/cart|/cart|/blog"
"user_712","session_1112","/home","/home",7,146,0.206541908951476,0,"/faq|/home|/product-details|/cart|/about|/product-details|/product-details|/product-details"
"user_713","session_1093","/home","/cart",6,46,0.553416606015526,0,"/faq|/products|/faq|/cart|/faq|/contact"
"user_714","session_1664","/products","/products",2,1077,0.978268670686521,0,"/product-details|/product-details|/faq|/contact|/about"
"user_715","session_1513","/blog","/home",7,1569,0.695573780406266,1,"/products|/products|/faq|/home"
"user_716","session_1690","/home","/products",8,820,0.895731414901093,1,"/products|/checkout|/contact"
"user_717","session_1248","/products","/blog",3,97,0.76115443224553,0,"/about|/home|/faq|/home|/contact|/faq|/contact|/products"
"user_718","session_1569","/products","/products",9,756,0.55474819811061,0,"/faq|/checkout|/products|/products|/contact|/about|/products|/blog"
"user_719","session_1469","/home","/checkout",5,676,0.897524309437722,0,"/products|/checkout|/contact|/products|/cart|/about|/products"
"user_720","session_1462","/about","/blog",7,874,0.545868197199889,0,"/faq|/products|/faq|/blog|/faq"
"user_721","session_1004","/products","/blog",7,267,0.802099156472832,0,"/blog|/home|/contact|/blog"
"user_722","session_1050","/home","/products",7,879,0.556088685709983,0,"/product-details|/blog|/faq"
"user_723","session_1550","/home","/checkout",5,498,0.175751646887511,0,"/products|/products|/contact|/product-details|/cart|/products|/contact|/product-details"
"user_724","session_1488","/home","/home",5,897,0.592935233027674,0,"/cart|/contact|/products|/checkout|/products|/faq|/blog"
"user_725","session_1801","/home","/blog",6,1634,0.422664859937504,1,"/about|/cart|/cart"
"user_726","session_1540","/home","/products",3,917,0.584399644518271,0,"/cart|/blog|/cart|/products"
"user_727","session_1887","/home","/home",6,1275,0.656908964016475,1,"/blog|/blog|/faq|/about"
"user_728","session_1898","/blog","/home",6,133,0.322456398536451,0,"/blog|/product-details|/home|/products"
"user_729","session_1114","/about","/products",4,1250,0.510912611428648,0,"/products|/product-details|/blog"
"user_730","session_1956","/products","/products",10,1444,0.191923262551427,1,"/home|/products|/blog|/products"
"user_731","session_1099","/products","/blog",4,63,0.113193726423197,0,"/blog|/products|/blog"
"user_732","session_1361","/home","/products",6,95,0.186724017676897,0,"/product-details|/contact"
"user_733","session_1058","/products","/blog",5,1053,0.301772039756179,0,"/products|/product-details|/about|/product-details|/faq|/checkout|/contact|/faq"
"user_734","session_1912","/home","/checkout",3,1428,0.230018262704834,0,"/product-details|/products|/contact|/home"
"user_735","session_1635","/products","/products",5,1331,0.860356074105948,0,"/product-details|/blog"
"user_736","session_1405","/about","/home",14,505,0.473852680553682,0,"/products|/faq|/contact|/blog|/cart|/about|/blog"
"user_737","session_1123","/products","/products",8,1455,0.606511165015399,0,"/about|/checkout|/about|/contact|/faq"
"user_738","session_1582","/blog","/blog",5,782,0.627135353465565,0,"/faq|/faq"
"user_739","session_1652","/home","/cart",10,322,0.163391315913759,0,"/faq|/product-details|/home|/faq|/cart"
"user_740","session_1977","/home","/products",7,1099,0.793470692285337,0,"/about|/checkout|/checkout"
"user_741","session_1400","/blog","/cart",6,1492,0.626929624052718,0,"/product-details|/home|/contact|/home|/faq"
"user_742","session_1493","/blog","/products",8,1412,0.795242123911157,0,"/faq|/products|/contact|/contact|/checkout|/blog|/blog"
"user_743","session_1077","/blog","/products",7,174,0.493254703492857,0,"/checkout|/about"
"user_744","session_1695","/home","/products",5,155,0.668473983136937,0,"/home|/checkout|/faq|/faq|/checkout|/checkout|/contact|/contact"
"user_745","session_1808","/home","/home",6,1727,0.774245473439805,0,"/home|/checkout|/blog|/product-details|/contact|/checkout|/home|/blog"
"user_746","session_1654","/products","/home",6,190,0.725302105420269,0,"/home|/contact"
"user_747","session_1529","/products","/products",7,406,0.984179866453633,0,"/faq|/faq|/blog|/products"
"user_748","session_1901","/home","/checkout",5,807,0.352454350725748,0,"/contact|/checkout|/faq|/about|/cart"
"user_749","session_1611","/blog","/products",6,1407,0.158295075409114,0,"/checkout|/blog|/blog|/checkout|/contact|/faq|/cart|/checkout"
"user_750","session_1363","/home","/checkout",6,1537,0.482429913501255,0,"/products|/cart|/products|/product-details|/faq|/product-details"
"user_751","session_1563","/blog","/home",6,1136,0.376081397477537,0,"/about|/product-details|/checkout|/faq"
"user_752","session_1892","/blog","/blog",9,717,0.48629526712466,0,"/product-details|/blog|/faq|/faq|/contact|/product-details"
"user_753","session_1015","/about","/products",9,284,0.500336862867698,0,"/blog|/contact|/blog|/about"
"user_754","session_1174","/products","/blog",8,1591,0.684560828423127,0,"/cart|/home|/products|/blog|/blog"
"user_755","session_1142","/home","/cart",4,1577,0.114698220207356,0,"/products|/checkout|/contact"
"user_756","session_1416","/home","/checkout",5,629,0.309713204018772,0,"/cart|/about|/faq|/about"
"user_757","session_1856","/blog","/blog",9,939,0.538792342273518,0,"/products|/cart|/faq|/products"
"user_758","session_1970","/home","/cart",9,904,0.899960022605956,0,"/home|/cart|/products|/contact|/cart|/cart|/faq|/cart"
"user_759","session_1489","/blog","/home",7,1434,0.348880615248345,0,"/home|/product-details|/faq|/about|/about|/faq|/checkout|/products"
"user_760","session_1758","/products","/blog",8,1656,0.369833128713071,0,"/home|/checkout|/home|/blog|/product-details"
"user_761","session_1018","/products","/blog",6,1068,0.988579987175763,0,"/contact|/cart"
"user_762","session_1517","/about","/checkout",2,1488,0.517649062979035,0,"/home|/home|/checkout|/contact"
"user_763","session_1423","/home","/products",5,1459,0.101585401990451,0,"/home|/about"
"user_764","session_1042","/home","/home",6,528,0.154017225699499,0,"/about|/home|/products|/product-details|/home"
"user_765","session_1313","/home","/cart",5,930,0.938488339702599,0,"/product-details|/product-details|/blog|/products|/checkout|/faq"
"user_766","session_1321","/home","/products",10,553,0.525449966778979,0,"/product-details|/contact|/contact"
"user_767","session_1063","/products","/blog",7,1566,0.858950819959864,1,"/cart|/checkout|/home|/about|/home"
"user_768","session_1073","/products","/products",1,1293,0.848642026842572,1,"/cart|/about"
"user_769","session_1919","/products","/blog",2,671,0.791972339083441,0,"/blog|/contact|/home|/faq|/product-details"
"user_770","session_1383","/blog","/products",5,1795,0.64317024582997,0,"/checkout|/product-details|/faq|/home|/home|/checkout|/product-details|/checkout"
"user_771","session_1254","/about","/blog",5,1271,0.602523810276762,1,"/about|/contact|/about|/contact|/cart"
"user_772","session_1272","/products","/home",8,450,0.572894041985273,0,"/product-details|/cart|/faq|/faq|/cart|/blog|/products"
"user_773","session_1787","/blog","/checkout",7,1176,0.314743599644862,0,"/faq|/checkout|/blog|/faq|/blog|/about|/cart"
"user_774","session_1460","/home","/blog",7,639,0.654640108766034,0,"/cart|/home|/contact|/checkout|/faq|/blog"
"user_775","session_1044","/home","/products",5,1447,0.87900125561282,0,"/faq|/cart"
"user_776","session_1092","/home","/blog",4,605,0.787926992261782,0,"/blog|/checkout|/checkout|/cart|/checkout|/cart"
"user_777","session_1021","/home","/products",4,503,0.269089226308279,0,"/cart|/product-details|/home|/about|/contact"
"user_778","session_1748","/home","/products",7,154,0.435130437440239,0,"/home|/faq|/contact|/cart|/checkout"
"user_779","session_1656","/home","/products",4,1040,0.780757939163595,0,"/contact|/about|/checkout|/products|/faq|/cart|/about|/checkout"
"user_780","session_1439","/home","/checkout",4,37,0.178951952443458,1,"/product-details|/about|/products|/faq"
"user_781","session_1699","/products","/products",6,527,0.690753842843696,1,"/cart|/blog|/products|/faq|/contact|/product-details|/product-details|/cart"
"user_782","session_1307","/blog","/blog",4,526,0.744033224694431,0,"/faq|/product-details|/blog|/product-details|/products"
"user_783","session_1496","/home","/home",3,1478,0.873180668638088,1,"/contact|/products|/home|/contact|/products|/cart"
"user_784","session_1983","/about","/cart",2,238,0.288841790915467,0,"/checkout|/contact|/faq|/cart|/about|/contact|/blog"
"user_785","session_1194","/products","/blog",8,494,0.347864607255906,0,"/products|/contact|/checkout|/product-details|/products|/product-details|/faq"
"user_786","session_1082","/home","/products",8,807,0.851820517238229,0,"/home|/faq"
"user_787","session_1945","/home","/blog",2,1726,0.352561952569522,0,"/product-details|/cart|/faq"
"user_788","session_1062","/home","/products",6,592,0.863170064659789,0,"/checkout|/about|/faq|/cart|/products|/products|/checkout"
"user_789","session_1572","/products","/blog",5,1420,0.656832840410061,0,"/checkout|/about|/checkout|/checkout|/cart|/blog|/about"
"user_790","session_1586","/blog","/products",6,263,0.324658810021356,0,"/contact|/cart"
"user_791","session_1107","/home","/blog",4,905,0.65807003530208,1,"/contact|/checkout|/cart|/products"
"user_792","session_1998","/products","/home",10,960,0.149570876266807,0,"/faq|/checkout|/blog|/product-details|/contact|/products|/checkout|/cart"
